Year,Geography Level,NAME,FIPS,Value Type,Source,Dataset,Values,Role
2023,National,US,00,NETMIG,Census-County-State-US,PEP_Vintage_2025,2264137.0,Benchmark
1981,Metropolitan Statistical Area,Austin MSA,12420,BIRTHS,Moodys-CBSA,Moodys,10094.816148201391,Broad
2024,State,Texas,48,RNETMIG,Census-County-State-US,PEP_Vintage_2025,14.214908405,Benchmark
2021,Metropolitan Statistical Area,Austin MSA,12420,RNETMIG,Census-CBSA,PEP_Vintage_2025,151.988909224,Broad
2018,Metropolitan Statistical Area,Austin MSA,12420,INTERNATIONALMIG,Census-CBSA,PEP_Vintage_2020,5649.0,Broad
2011,County or Equivalent,Travis County,48453,NETMIG,Census-County-State-US,PEP_Vintage_2020,20143.0,Focus
1985,Metropolitan Statistical Area,Austin MSA,12420,BIRTHS,Moodys-CBSA,Moodys,14086.008235375934,Broad
1991,Metropolitan Statistical Area,San Antonio MSA,41700,POPESTIMATE,Moodys-CBSA,Moodys,1434060.034340155,Peer
2010,Metropolitan Statistical Area,San Antonio MSA,41700,GQESTIMATES,Census-CBSA,PEP_Vintage_2020,49140.0,Peer
2024,Metropolitan Statistical Area,Austin MSA,12420,RDEATH,Census-CBSA,PEP_Vintage_2025,31.279732849,Broad
2000,Metropolitan Statistical Area,Austin MSA,12420,BIRTHS,Moodys-CBSA,Moodys,20264.893233170962,Broad
2008,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,DOMESTICMIG,Moodys-County,Moodys,23256.979009687184,Peer
2016,State,Texas,48,NATURALCHG,Census-County-State-US,PEP_Vintage_2020,213780.0,Benchmark
2022,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2025,23.064532016,Peer
2021,Metropolitan Statistical Area,San Antonio MSA,41700,NETMIG,Census-CBSA,PEP_Vintage_2025,30214.0,Peer
2011,State,Texas,48,NETMIG,Census-County-State-US,PEP_Vintage_2020,189677.0,Benchmark
2025,Metropolitan Statistical Area,Houston MSA,26420,RNATURALCHG,Census-CBSA,PEP_Vintage_2025,43.580575359,Peer
1989,County or Equivalent,Travis County,48453,DOMESTICMIG,Moodys-County,Moodys,-2748.4699206744963,Focus
2013,Metropolitan Statistical Area,Dallas MSA,19100,RNETMIG,Census-CBSA,PEP_Vintage_2020,94.1235740046,Peer
2018,State,Texas,48,DOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,84638.0,Benchmark
1987,Metropolitan Statistical Area,San Antonio MSA,41700,INTERNATIONALMIG,Moodys-CBSA,Moodys,7440.530074401374,Peer
2021,Metropolitan Statistical Area,San Antonio MSA,41700,POPESTIMATE,Census-CBSA,PEP_Vintage_2025,2605822.0,Peer
1989,County or Equivalent,Travis County,48453,NATURALCHG,Moodys-County,Moodys,7088.6529844200795,Focus
2011,Metropolitan Statistical Area,Houston MSA,26420,RNATURALCHG,Census-CBSA,PEP_Vintage_2020,61.302222560800004,Peer
1998,Metropolitan Statistical Area,San Antonio MSA,41700,INTERNATIONALMIG,Moodys-CBSA,Moodys,6448.690047682294,Peer
1989,National,US,00,POPESTIMATE,Moodys-US,Moodys,246869927.581625,Benchmark
1981,Metropolitan Statistical Area,Dallas MSA,19100,BIRTHS,Moodys-CBSA,Moodys,54161.2671090075,Peer
1988,Metropolitan Statistical Area,Dallas MSA,19100,POPESTIMATE,Moodys-CBSA,Moodys,3858962.721796678,Peer
2020,National,US,00,BIRTHS,Census-County-State-US,PEP_Vintage_2025,3576492.0,Benchmark
2001,Metropolitan Statistical Area,Austin MSA,12420,INTERNATIONALMIG,Moodys-CBSA,Moodys,8439.6001541744,Broad
2008,County or Equivalent,Travis County,48453,NATURALCHG,Moodys-County,Moodys,11740.31899959101,Focus
2015,Metropolitan Statistical Area,San Antonio MSA,41700,DEATHS,Census-CBSA,PEP_Vintage_2020,-16871.0,Peer
2014,Metropolitan Statistical Area,San Antonio MSA,41700,NETMIG,Census-CBSA,PEP_Vintage_2020,31561.0,Peer
2021,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,INTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2025,989.0,Peer
2022,State,Texas,48,NETMIG,Census-County-State-US,PEP_Vintage_2025,417211.0,Benchmark
2019,County or Equivalent,Travis County,48453,RNETMIG,Census-County-State-US,PEP_Vintage_2020,14.315983272,Focus
1983,Metropolitan Statistical Area,Dallas MSA,19100,INTERNATIONALMIG,Moodys-CBSA,Moodys,20431.332793702586,Peer
1994,State,Texas,48,POPESTIMATE,Moodys-State,Moodys,18564062.5,Benchmark
1993,State,Texas,48,POPESTIMATE,Moodys-State,Moodys,18161611.32812499,Benchmark
1990,Metropolitan Statistical Area,Austin MSA,12420,RESIDUAL,Moodys-CBSA,Moodys,304.0645765667646,Broad
2024,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2025,49.231772498,Peer
2022,Metropolitan Statistical Area,Austin MSA,12420,RNETMIG,Census-CBSA,PEP_Vintage_2025,147.18476737,Broad
1981,Metropolitan Statistical Area,Dallas MSA,19100,POPESTIMATE,Moodys-CBSA,Moodys,3118844.8317861245,Peer
2021,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,DEATHS,Census-County-State-US,PEP_Vintage_2025,-8524.0,Peer
2006,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,DOMESTICMIG,Moodys-County,Moodys,22803.97049624857,Peer
2019,State,Texas,48,DOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,121411.0,Benchmark
1981,Metropolitan Statistical Area,Houston MSA,26420,DOMESTICMIG,Moodys-CBSA,Moodys,36233.90412431109,Peer
1985,Metropolitan Statistical Area,Dallas MSA,19100,INTERNATIONALMIG,Moodys-CBSA,Moodys,67734.5700402273,Peer
2025,County or Equivalent,Travis County,48453,INTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2025,11928.0,Focus
2015,Metropolitan Statistical Area,Houston MSA,26420,RESIDUAL,Census-CBSA,PEP_Vintage_2020,358.0,Peer
1987,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,INTERNATIONALMIG,Moodys-County,Moodys,9251.96647195618,Peer
1998,Metropolitan Statistical Area,Austin MSA,12420,RESIDUAL,Moodys-CBSA,Moodys,412.4707066935134,Broad
1996,National,US,00,DOMESTICMIG,Moodys-US,Moodys,1237.2367637644843,Benchmark
2024,Metropolitan Statistical Area,San Antonio MSA,41700,RNETMIG,Census-CBSA,PEP_Vintage_2025,165.40872903,Peer
2019,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,NETMIG,Census-County-State-US,PEP_Vintage_2020,30750.0,Peer
2017,Metropolitan Statistical Area,San Antonio MSA,41700,RINTERNATIONALMIG,Census-CBSA,PEP_Vintage_2020,5.7799989224,Peer
2013,Metropolitan Statistical Area,Austin MSA,12420,POPESTIMATE,Census-CBSA,PEP_Vintage_2020,1883749.0,Broad
2022,Metropolitan Statistical Area,Austin MSA,12420,NPOPCHG,Census-CBSA,PEP_Vintage_2025,75279.0,Broad
2014,National,US,00,NETMIG,Census-County-State-US,PEP_Vintage_2020,945635.0,Benchmark
2017,National,US,00,POPESTIMATE,Census-County-State-US,PEP_Vintage_2020,325122128.0,Benchmark
2011,Metropolitan Statistical Area,Dallas MSA,19100,NATURALCHG,Census-CBSA,PEP_Vintage_2020,58535.0,Peer
2014,County or Equivalent,Travis County,48453,INTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,6413.0,Focus
2017,Metropolitan Statistical Area,Houston MSA,26420,DEATHS,Census-CBSA,PEP_Vintage_2020,-40036.0,Peer
1989,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,DOMESTICMIG,Moodys-County,Moodys,4607.5855234269775,Peer
2019,Metropolitan Statistical Area,Dallas MSA,19100,BIRTHS,Census-CBSA,PEP_Vintage_2020,97160.0,Peer
1992,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,BIRTHS,Moodys-County,Moodys,5198.160637403442,Peer
2003,Metropolitan Statistical Area,Austin MSA,12420,DEATHS,Moodys-CBSA,Moodys,-6568.864447327329,Broad
2015,National,US,00,BIRTHS,Census-County-State-US,PEP_Vintage_2020,3992376.0,Benchmark
2016,Metropolitan Statistical Area,Austin MSA,12420,NATURALCHG,Census-CBSA,PEP_Vintage_2020,16875.0,Broad
2023,Metropolitan Statistical Area,Austin MSA,12420,DEATHS,Census-CBSA,PEP_Vintage_2025,-13593.0,Broad
2024,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,POPESTIMATE,Census-County-State-US,PEP_Vintage_2025,1328939.0,Peer
2004,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,DOMESTICMIG,Moodys-County,Moodys,15571.366267737814,Peer
1992,National,US,00,INTERNATIONALMIG,Moodys-US,Moodys,1525643.0787899608,Benchmark
2012,State,Texas,48,RESIDUAL,Census-County-State-US,PEP_Vintage_2020,3258.0,Benchmark
2016,State,Texas,48,RBIRTH,Census-County-State-US,PEP_Vintage_2020,14.537563652,Benchmark
2001,Metropolitan Statistical Area,Dallas MSA,19100,POPESTIMATE,Moodys-CBSA,Moodys,5326971.0,Peer
2017,Metropolitan Statistical Area,Austin MSA,12420,NETMIG,Census-CBSA,PEP_Vintage_2020,37420.0,Broad
2017,National,US,00,RBIRTH,Census-County-State-US,PEP_Vintage_2020,12.003025953,Benchmark
1990,Metropolitan Statistical Area,Dallas MSA,19100,INTERNATIONALMIG,Moodys-CBSA,Moodys,32594.323525886513,Peer
1997,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,BIRTHS,Moodys-County,Moodys,7088.030034745415,Peer
1997,State,Texas,48,POPESTIMATE,Moodys-State,Moodys,19740316.406250015,Benchmark
2024,Metropolitan Statistical Area,San Antonio MSA,41700,RNATURALCHG,Census-CBSA,PEP_Vintage_2025,7.367749272,Peer
2025,Metropolitan Statistical Area,San Antonio MSA,41700,NETMIG,Census-CBSA,PEP_Vintage_2025,27316.0,Peer
2025,Metropolitan Statistical Area,Houston MSA,26420,DOMESTICMIG,Census-CBSA,PEP_Vintage_2025,7308.0,Peer
2024,County or Equivalent,Travis County,48453,NPOPCHG,Census-County-State-US,PEP_Vintage_2025,21643.0,Focus
2004,Metropolitan Statistical Area,Dallas MSA,19100,INTERNATIONALMIG,Moodys-CBSA,Moodys,34535.52303577283,Peer
2019,State,Texas,48,DEATHS,Census-County-State-US,PEP_Vintage_2020,-203427.0,Benchmark
1991,National,US,00,RESIDUAL,Moodys-US,Moodys,70206.19655240575,Benchmark
1986,National,US,00,INTERNATIONALMIG,Moodys-US,Moodys,467043.04361814394,Benchmark
2019,Metropolitan Statistical Area,Houston MSA,26420,NATURALCHG,Census-CBSA,PEP_Vintage_2020,51210.0,Peer
1995,Metropolitan Statistical Area,Houston MSA,26420,BIRTHS,Moodys-CBSA,Moodys,74496.60530842544,Peer
2024,National,US,00,NPOPCHG,Census-County-State-US,PEP_Vintage_2025,3248745.0,Benchmark
2015,Metropolitan Statistical Area,Houston MSA,26420,INTERNATIONALMIG,Census-CBSA,PEP_Vintage_2020,46297.0,Peer
2000,Metropolitan Statistical Area,San Antonio MSA,41700,NATURALCHG,Moodys-CBSA,Moodys,16135.84726852693,Peer
1997,Metropolitan Statistical Area,Austin MSA,12420,RESIDUAL,Moodys-CBSA,Moodys,396.64844623834756,Broad
2023,County or Equivalent,Travis County,48453,RNETMIG,Census-County-State-US,PEP_Vintage_2025,5.93322629,Focus
2000,Metropolitan Statistical Area,San Antonio MSA,41700,DEATHS,Moodys-CBSA,Moodys,-12404.390784476664,Peer
2004,Metropolitan Statistical Area,Houston MSA,26420,INTERNATIONALMIG,Moodys-CBSA,Moodys,30845.31522400379,Peer
2017,Metropolitan Statistical Area,San Antonio MSA,41700,RBIRTH,Census-CBSA,PEP_Vintage_2020,92.2867983959,Peer
2022,Metropolitan Statistical Area,Austin MSA,12420,BIRTHS,Census-CBSA,PEP_Vintage_2025,29299.0,Broad
2002,Metropolitan Statistical Area,Austin MSA,12420,POPESTIMATE,Moodys-CBSA,Moodys,1347821.9999999998,Broad
2003,National,US,00,DEATHS,Moodys-US,Moodys,-2421485.7806105856,Benchmark
2005,State,Texas,48,DEATHS,Moodys-State,Moodys,-154985.12810762067,Benchmark
2017,Metropolitan Statistical Area,Austin MSA,12420,RDOMESTICMIG,Census-CBSA,PEP_Vintage_2020,111.80727648749999,Broad
2006,County or Equivalent,Travis County,48453,POPESTIMATE,Moodys-County,Moodys,925151.0000000007,Focus
2012,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,NETMIG,Census-County-State-US,PEP_Vintage_2020,13358.0,Peer
2007,National,US,00,DEATHS,Moodys-US,Moodys,-2423018.929105199,Benchmark
2018,National,US,00,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,2.2083276242,Benchmark
1990,Metropolitan Statistical Area,San Antonio MSA,41700,POPESTIMATE,Moodys-CBSA,Moodys,1410902.0998087153,Peer
1993,Metropolitan Statistical Area,San Antonio MSA,41700,RESIDUAL,Moodys-CBSA,Moodys,534.824656134305,Peer
2022,Metropolitan Statistical Area,Houston MSA,26420,NETMIG,Census-CBSA,PEP_Vintage_2025,118440.0,Peer
2014,County or Equivalent,Travis County,48453,RBIRTH,Census-County-State-US,PEP_Vintage_2020,14.055127647,Focus
2024,County or Equivalent,Travis County,48453,INTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2025,25478.0,Focus
2021,National,US,00,GQESTIMATES,Census-County-State-US,PEP_Vintage_2025,7879040.0,Benchmark
2018,County or Equivalent,Travis County,48453,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,3.5269875581,Focus
2020,Metropolitan Statistical Area,Austin MSA,12420,POPESTIMATE,Census-CBSA,PEP_Vintage_2025,2300172.0,Broad
2008,Place,Austin City,4805000,POPESTIMATE,Census-Place,PEP City and Town Intercensal Datasets: 2000-2010,764945.0,Peer
1987,State,Texas,48,DOMESTICMIG,Moodys-State,Moodys,-125464.73884018879,Benchmark
1999,State,Texas,48,RESIDUAL,Moodys-State,Moodys,7337.999999999996,Benchmark
2014,Metropolitan Statistical Area,Austin MSA,12420,NPOPCHG,Census-CBSA,PEP_Vintage_2020,59268.0,Broad
2022,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,RBIRTH,Census-County-State-US,PEP_Vintage_2025,97.256041023,Peer
2025,Metropolitan Statistical Area,Austin MSA,12420,RDOMESTICMIG,Census-CBSA,PEP_Vintage_2025,94.47384583499999,Broad
2021,Metropolitan Statistical Area,San Antonio MSA,41700,GQESTIMATES,Census-CBSA,PEP_Vintage_2025,47223.0,Peer
2014,Metropolitan Statistical Area,Dallas MSA,19100,RINTERNATIONALMIG,Census-CBSA,PEP_Vintage_2020,25.4059267709,Peer
2024,County or Equivalent,Travis County,48453,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2025,18.67752316,Focus
2017,Metropolitan Statistical Area,Dallas MSA,19100,NATURALCHG,Census-CBSA,PEP_Vintage_2020,55054.0,Peer
1987,National,US,00,DOMESTICMIG,Moodys-US,Moodys,1171.807184332567,Benchmark
2018,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,POPESTIMATE,Census-County-State-US,PEP_Vintage_2020,1043205.0,Peer
1996,County or Equivalent,Travis County,48453,DEATHS,Moodys-County,Moodys,-3725.434025513473,Focus
1994,National,US,00,INTERNATIONALMIG,Moodys-US,Moodys,1427678.418995827,Benchmark
2015,Metropolitan Statistical Area,San Antonio MSA,41700,NETMIG,Census-CBSA,PEP_Vintage_2020,33193.0,Peer
2009,Metropolitan Statistical Area,Houston MSA,26420,INTERNATIONALMIG,Moodys-CBSA,Moodys,31381.87775365147,Peer
2020,Metropolitan Statistical Area,Austin MSA,12420,DOMESTICMIG,Census-CBSA,PEP_Vintage_2025,58012.0,Broad
2024,County or Equivalent,Travis County,48453,RBIRTH,Census-County-State-US,PEP_Vintage_2025,11.88256429,Focus
2017,Metropolitan Statistical Area,Houston MSA,26420,INTERNATIONALMIG,Census-CBSA,PEP_Vintage_2020,42730.0,Peer
1982,National,US,00,POPESTIMATE,Moodys-US,Moodys,231707032.6752755,Benchmark
1981,Metropolitan Statistical Area,Houston MSA,26420,POPESTIMATE,Moodys-CBSA,Moodys,3321095.508186694,Peer
2017,Metropolitan Statistical Area,Houston MSA,26420,RINTERNATIONALMIG,Census-CBSA,PEP_Vintage_2020,23.5534295243,Peer
1990,National,US,00,RESIDUAL,Moodys-US,Moodys,69430.41142882011,Benchmark
2019,Metropolitan Statistical Area,Houston MSA,26420,GQESTIMATES,Census-CBSA,PEP_Vintage_2020,80441.0,Peer
2025,Metropolitan Statistical Area,Austin MSA,12420,RINTERNATIONALMIG,Census-CBSA,PEP_Vintage_2025,19.288425936,Broad
1991,Metropolitan Statistical Area,San Antonio MSA,41700,BIRTHS,Moodys-CBSA,Moodys,25410.330807682843,Peer
2018,Metropolitan Statistical Area,Austin MSA,12420,NPOPCHG,Census-CBSA,PEP_Vintage_2020,50806.0,Broad
2003,Metropolitan Statistical Area,San Antonio MSA,41700,DEATHS,Moodys-CBSA,Moodys,-13115.42621156149,Peer
1998,State,Texas,48,DEATHS,Moodys-State,Moodys,-145921.91748182764,Benchmark
2023,Metropolitan Statistical Area,San Antonio MSA,41700,NPOPCHG,Census-CBSA,PEP_Vintage_2025,57946.0,Peer
2010,National,US,00,DOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,0.0,Benchmark
1986,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,INTERNATIONALMIG,Moodys-County,Moodys,4005.8074564117987,Peer
2012,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,BIRTHS,Census-County-State-US,PEP_Vintage_2020,10377.0,Peer
2013,Metropolitan Statistical Area,San Antonio MSA,41700,NATURALCHG,Census-CBSA,PEP_Vintage_2020,15634.0,Peer
2010,County or Equivalent,Travis County,48453,INTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,3808.0,Focus
2015,Metropolitan Statistical Area,Houston MSA,26420,RNATURALCHG,Census-CBSA,PEP_Vintage_2020,58.2137280881,Peer
2001,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,NATURALCHG,Moodys-County,Moodys,5192.468474991756,Peer
2024,Metropolitan Statistical Area,San Antonio MSA,41700,POPESTIMATE,Census-CBSA,PEP_Vintage_2025,2774738.0,Peer
2015,County or Equivalent,Travis County,48453,RDEATH,Census-County-State-US,PEP_Vintage_2020,4.573802078,Focus
1995,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,POPESTIMATE,Moodys-County,Moodys,419704.0242549088,Peer
2006,Metropolitan Statistical Area,San Antonio MSA,41700,BIRTHS,Moodys-CBSA,Moodys,31432.270826268606,Peer
2024,Metropolitan Statistical Area,San Antonio MSA,41700,NETMIG,Census-CBSA,PEP_Vintage_2025,43595.0,Peer
2025,National,US,00,DEATHS,Census-County-State-US,PEP_Vintage_2025,-3101603.0,Benchmark
2014,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,RNETMIG,Census-County-State-US,PEP_Vintage_2020,145.0608082048,Peer
2009,Metropolitan Statistical Area,Houston MSA,26420,DEATHS,Moodys-CBSA,Moodys,-33031.864293253704,Peer
2017,Metropolitan Statistical Area,Austin MSA,12420,RBIRTH,Census-CBSA,PEP_Vintage_2020,62.701166061,Broad
1991,National,US,00,POPESTIMATE,Moodys-US,Moodys,253029866.57355678,Benchmark
1990,State,Texas,48,RESIDUAL,Moodys-State,Moodys,6088.000000000002,Benchmark
2016,State,Texas,48,NETMIG,Census-County-State-US,PEP_Vintage_2020,231361.0,Benchmark
1992,Metropolitan Statistical Area,Dallas MSA,19100,INTERNATIONALMIG,Moodys-CBSA,Moodys,33607.14297077352,Peer
1995,National,US,00,NATURALCHG,Moodys-US,Moodys,1664159.9327166022,Benchmark
2023,Metropolitan Statistical Area,Dallas MSA,19100,NETMIG,Census-CBSA,PEP_Vintage_2025,139587.0,Peer
2023,National,US,00,DEATHS,Census-County-State-US,PEP_Vintage_2025,-3154285.0,Benchmark
2017,County or Equivalent,Travis County,48453,INTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,6016.0,Focus
2022,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,DOMESTICMIG,Census-County-State-US,PEP_Vintage_2025,38144.0,Peer
2005,Metropolitan Statistical Area,Houston MSA,26420,INTERNATIONALMIG,Moodys-CBSA,Moodys,31828.474295279197,Peer
2007,National,US,00,RESIDUAL,Moodys-US,Moodys,237600.44429097945,Benchmark
2018,County or Equivalent,Travis County,48453,RNATURALCHG,Census-County-State-US,PEP_Vintage_2020,7.716851531,Focus
2009,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,BIRTHS,Moodys-County,Moodys,11738.702420999216,Peer
2011,State,Texas,48,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,2.7160357433,Benchmark
2008,County or Equivalent,Travis County,48453,DOMESTICMIG,Moodys-County,Moodys,7680.137601003347,Focus
2002,State,Texas,48,INTERNATIONALMIG,Moodys-State,Moodys,107114.11551855209,Benchmark
2009,National,US,00,POPESTIMATE,Moodys-US,Moodys,306846102.0,Benchmark
2018,Metropolitan Statistical Area,Austin MSA,12420,BIRTHS,Census-CBSA,PEP_Vintage_2020,26193.0,Broad
2011,State,Texas,48,RDEATH,Census-County-State-US,PEP_Vintage_2020,6.6083940895,Benchmark
2007,National,US,00,NATURALCHG,Moodys-US,Moodys,1877628.3630545232,Benchmark
2017,Metropolitan Statistical Area,Austin MSA,12420,DEATHS,Census-CBSA,PEP_Vintage_2020,-10502.0,Broad
2015,County or Equivalent,Travis County,48453,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,6.1738610727,Focus
2017,Place,Austin City,4805000,POPESTIMATE,Census-Place,PEP_Vintage_2020,951610.0,Peer
1994,Metropolitan Statistical Area,Houston MSA,26420,DEATHS,Moodys-CBSA,Moodys,-26221.365588284967,Peer
2017,National,US,00,RNETMIG,Census-County-State-US,PEP_Vintage_2020,2.9262602591,Benchmark
2011,County or Equivalent,Travis County,48453,RNATURALCHG,Census-County-State-US,PEP_Vintage_2020,10.489212994,Focus
2015,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,BIRTHS,Census-County-State-US,PEP_Vintage_2020,11691.0,Peer
2016,County or Equivalent,Travis County,48453,NETMIG,Census-County-State-US,PEP_Vintage_2020,15229.0,Focus
1997,Metropolitan Statistical Area,Austin MSA,12420,DEATHS,Moodys-CBSA,Moodys,-5710.861397563565,Broad
2012,National,US,00,INTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,858736.0,Benchmark
2010,Metropolitan Statistical Area,San Antonio MSA,41700,DOMESTICMIG,Census-CBSA,PEP_Vintage_2020,21452.0,Peer
2011,Metropolitan Statistical Area,San Antonio MSA,41700,GQESTIMATES,Census-CBSA,PEP_Vintage_2020,49077.0,Peer
2010,Metropolitan Statistical Area,Houston MSA,26420,NETMIG,Census-CBSA,PEP_Vintage_2020,12681.0,Peer
2014,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,GQESTIMATES,Census-County-State-US,PEP_Vintage_2020,21166.0,Peer
